incident_id,latitude,longitude,area_name,crime_type,severity,time_of_day,date
INC01084,19.035161,73.026241,Nerul Sector 22,Kidnapping Attempt,4,Morning (6-12),2024-11-18
INC01085,19.038856,73.025315,Nerul East,Chain Snatching,4,Night (21-6),2025-11-07
INC01086,19.03622,73.020962,Nerul Sector 22,Kidnapping Attempt,5,Evening (17-21),2025-11-28
INC01087,19.032988,73.018772,Nerul Sector 3,Assault,4,Morning (6-12),2024-10-13
INC01088,19.037883,73.020175,Nerul Sector 8,Robbery,5,Evening (17-21),2025-07-11
INC01089,19.03158,73.033101,"Juhu Nagar, Nerul",Robbery,4,Night (21-6),2024-03-27
INC01090,19.040099,73.01482,Nerul Sector 19A,Stalking,3,Afternoon (12-17),2025-06-07
INC01091,19.028498,73.015726,Nerul Sector 3,Stalking,2,Morning (6-12),2025-07-06
INC01092,19.010431,73.021193,Nerul Sector 50 (Seawoods),Robbery,4,Night (21-6),2025-01-16
INC01093,19.013516,73.017836,Nerul Sector 50 (Seawoods),Chain Snatching,3,Evening (17-21),2025-08-09
INC01094,19.033525,73.023564,Nerul Railway Station Area,Domestic Violence (reported outdoors),3,Evening (17-21),2024-10-18
INC01095,19.034715,73.024657,Nerul Sector 22,Molestation,3,Evening (17-21),2025-08-19
INC01096,19.032583,73.00689,Nerul Sector 28,Eve Teasing / Harassment,2,Night (21-6),2025-02-25
INC01097,19.037238,73.010399,Nerul Sector 20,Stalking,4,Afternoon (12-17),2024-03-20
INC01098,19.036415,73.009222,Nerul West,Kidnapping Attempt,5,Night (21-6),2025-08-21
INC01099,19.035092,73.025972,Nerul Balaji Mandir Area,Suspicious Activity / Loitering,2,Night (21-6),2024-05-27
INC01100,19.034017,73.024689,Nerul Sector 8,Stalking,3,Night (21-6),2025-04-11
INC01101,19.030261,73.019255,Nerul Balaji Mandir Area,Kidnapping Attempt,5,Night (21-6),2024-05-01
INC01102,19.041883,73.025957,DY Patil Stadium Area,Theft,1,Evening (17-21),2024-04-30
INC01103,19.033439,73.008996,Nerul West,Theft,3,Morning (6-12),2024-05-26
INC01104,19.03527,73.023874,Nerul Sector 22,Theft,2,Afternoon (12-17),2025-05-15
INC01105,19.030879,73.018489,Nerul Railway Station Area,Chain Snatching,4,Evening (17-21),2024-11-13
INC01106,19.033202,73.032251,"Juhu Nagar, Nerul",Suspicious Activity / Loitering,1,Night (21-6),2025-05-31
INC01107,19.032093,73.031338,"Juhu Nagar, Nerul",Stalking,3,Morning (6-12),2025-10-01
INC01108,19.044098,73.030202,DY Patil Stadium Area,Assault,3,Night (21-6),2025-03-29
INC01109,19.013667,73.021928,Nerul Sector 50 (Seawoods),Chain Snatching,4,Evening (17-21),2024-05-06
INC01110,19.026681,73.020641,Nerul Sector 3,Kidnapping Attempt,4,Night (21-6),2025-06-18
INC01111,19.032004,73.008021,Nerul Sector 28,Chain Snatching,2,Night (21-6),2025-06-28
INC01112,19.031699,73.0192,Nerul Sector 23,Molestation,4,Night (21-6),2025-08-16
INC01113,19.026677,73.030268,"Juhu Nagar, Nerul",Assault,5,Evening (17-21),2025-05-18
INC01114,19.03262,73.017144,Nerul Railway Station Area,Chain Snatching,3,Evening (17-21),2024-04-03
INC01115,19.049338,73.014334,Nerul Sector 21,Theft,2,Afternoon (12-17),2024-04-01
INC01116,19.031454,73.023758,Nerul Sector 22,Stalking,2,Evening (17-21),2024-11-29
INC01117,19.024217,73.017468,Nerul Sector 23,Robbery,3,Evening (17-21),2025-02-26
INC01118,19.034563,73.020033,Nerul Lake Garden,Eve Teasing / Harassment,1,Afternoon (12-17),2025-09-03
INC01119,19.017944,73.025019,Nerul Sector 40,Robbery,3,Afternoon (12-17),2024-11-21
INC01120,19.030425,73.026524,"Juhu Nagar, Nerul",Chain Snatching,4,Evening (17-21),2024-01-20
INC01121,19.012933,73.019689,Nerul Sector 50 (Seawoods),Eve Teasing / Harassment,3,Night (21-6),2025-10-29
INC01122,19.031437,73.023754,Nerul Sector 22,Eve Teasing / Harassment,2,Night (21-6),2024-05-25
INC01123,19.035324,73.007346,Nerul West,Molestation,5,Night (21-6),2025-07-22
INC01124,19.026334,73.032501,"Juhu Nagar, Nerul",Domestic Violence (reported outdoors),3,Night (21-6),2024-06-20
INC01125,19.030381,73.023074,Nerul Railway Station Area,Theft,2,Night (21-6),2025-01-24
INC01126,19.03774,73.007702,Nerul West,Kidnapping Attempt,5,Morning (6-12),2025-06-30
INC01127,19.038905,73.010162,Nerul Sector 20,Eve Teasing / Harassment,2,Night (21-6),2024-10-13
INC01128,19.042687,73.027039,DY Patil Stadium Area,Assault,4,Evening (17-21),2025-12-25
INC01129,19.028184,73.031298,"Juhu Nagar, Nerul",Assault,4,Afternoon (12-17),2025-09-05
INC01130,19.032627,73.018035,Nerul Lake Garden,Chain Snatching,4,Morning (6-12),2024-01-10
INC01131,19.027305,73.024162,Nerul Sector 23,Suspicious Activity / Loitering,2,Evening (17-21),2025-10-26
INC01132,19.040809,73.014141,Nerul Sector 20,Suspicious Activity / Loitering,1,Evening (17-21),2025-01-20
INC01133,19.034094,73.012713,Nerul West,Chain Snatching,2,Evening (17-21),2024-07-16
INC01134,19.026075,73.031945,"Juhu Nagar, Nerul",Theft,2,Afternoon (12-17),2025-09-20
INC01135,19.013967,73.015269,Seawoods Grand Central,Suspicious Activity / Loitering,1,Morning (6-12),2025-05-19
INC01136,19.026057,73.011874,Nerul Sector 28,Robbery,3,Night (21-6),2025-08-05
INC01137,19.036952,73.023414,Nerul Sector 8,Domestic Violence (reported outdoors),4,Morning (6-12),2024-05-11
INC01138,19.037519,73.014469,Nerul Sector 20,Molestation,4,Afternoon (12-17),2025-11-25
INC01139,19.037836,73.021244,Nerul Railway Station Area,Kidnapping Attempt,5,Night (21-6),2025-04-09
INC01140,19.037403,73.020828,Nerul Railway Station Area,Chain Snatching,3,Evening (17-21),2025-02-20
INC01141,19.009474,73.019146,Nerul Sector 50 (Seawoods),Suspicious Activity / Loitering,2,Evening (17-21),2024-02-14
INC01142,19.014376,73.026347,Nerul Sector 40,Kidnapping Attempt,5,Evening (17-21),2025-02-05
INC01143,19.028678,73.011041,Nerul Sector 28,Chain Snatching,3,Night (21-6),2025-03-09
INC01144,19.043836,73.008575,Nerul Sector 20,Assault,4,Morning (6-12),2025-10-02
INC01145,19.041723,73.013456,Nerul Sector 21,Chain Snatching,3,Night (21-6),2024-09-10
INC01146,19.045289,73.01767,Nerul Sector 21,Chain Snatching,3,Evening (17-21),2024-08-30
INC01147,19.042706,73.011957,Nerul Sector 20,Eve Teasing / Harassment,3,Evening (17-21),2024-03-28
INC01148,19.043134,73.014719,Nerul Sector 19A,Eve Teasing / Harassment,2,Morning (6-12),2025-03-28
INC01149,19.038212,73.016709,Nerul Sector 19A,Eve Teasing / Harassment,1,Night (21-6),2025-07-26
INC01150,19.038159,73.014752,Nerul Sector 19A,Eve Teasing / Harassment,3,Afternoon (12-17),2025-09-05
INC01151,19.033527,73.019414,Nerul Railway Station Area,Robbery,3,Evening (17-21),2025-11-22
INC01152,19.033533,73.018326,Nerul Railway Station Area,Molestation,3,Morning (6-12),2025-09-01
INC01153,19.041243,73.013726,Nerul Sector 20,Domestic Violence (reported outdoors),3,Evening (17-21),2024-09-19
INC01154,19.034368,73.011797,Nerul West,Suspicious Activity / Loitering,1,Afternoon (12-17),2024-02-15
INC01155,19.036821,73.016376,Nerul Sector 19A,Kidnapping Attempt,5,Evening (17-21),2025-07-08
INC01156,19.030179,73.022969,Nerul Sector 22,Assault,4,Evening (17-21),2024-01-09
INC01157,19.037692,73.024426,Nerul Sector 8,Chain Snatching,4,Evening (17-21),2025-07-26
INC01158,19.039176,73.013263,Nerul Sector 19A,Molestation,4,Night (21-6),2024-12-15
INC01159,19.031343,73.009558,Nerul Sector 28,Suspicious Activity / Loitering,1,Night (21-6),2025-08-02
INC01160,19.037429,73.01585,Nerul Lake Garden,Stalking,2,Evening (17-21),2024-02-13
INC01161,19.031755,73.01803,Nerul Balaji Mandir Area,Molestation,4,Evening (17-21),2024-08-06
INC01162,19.017846,73.025147,Nerul Sector 40,Assault,5,Afternoon (12-17),2024-07-07
INC01163,19.032803,73.01629,Nerul Railway Station Area,Chain Snatching,2,Morning (6-12),2025-03-26
INC01164,19.031051,73.011302,Nerul Sector 28,Assault,3,Night (21-6),2024-07-22
INC01165,19.028273,73.005752,Nerul Sector 28,Theft,2,Evening (17-21),2025-07-21
INC01166,19.015428,73.019172,Nerul Sector 40,Theft,1,Morning (6-12),2025-11-24
INC01167,19.032031,73.026799,Nerul Sector 22,Eve Teasing / Harassment,2,Night (21-6),2024-11-08
INC01168,19.027921,73.032476,"Juhu Nagar, Nerul",Stalking,4,Night (21-6),2024-03-07
INC01169,19.042655,73.017393,Nerul Sector 21,Molestation,4,Evening (17-21),2025-12-12
INC01170,19.033544,73.009436,Nerul West,Molestation,3,Night (21-6),2025-08-24
INC01171,19.032835,73.006353,Nerul Sector 28,Stalking,3,Afternoon (12-17),2025-10-06
INC01172,19.015483,73.021812,Nerul Sector 50 (Seawoods),Domestic Violence (reported outdoors),5,Afternoon (12-17),2024-03-24
INC01173,19.036328,73.022919,Nerul Balaji Mandir Area,Stalking,4,Night (21-6),2025-10-22
INC01174,19.035994,73.023151,Nerul Sector 8,Stalking,4,Night (21-6),2025-06-22
INC01175,19.035725,73.021958,Nerul Balaji Mandir Area,Theft,3,Evening (17-21),2025-08-20
INC01176,19.037458,73.018859,Nerul Sector 19A,Suspicious Activity / Loitering,1,Evening (17-21),2024-11-09
INC01177,19.04811,73.027571,DY Patil Stadium Area,Assault,4,Evening (17-21),2024-05-17
INC01178,19.03886,73.011151,Nerul Sector 20,Molestation,3,Evening (17-21),2025-09-28
INC01179,19.035909,73.01624,Nerul Lake Garden,Robbery,4,Night (21-6),2024-11-20
INC01180,19.011559,73.016437,Nerul Sector 50 (Seawoods),Molestation,5,Evening (17-21),2025-01-02
INC01181,19.038856,73.011014,Nerul Sector 20,Kidnapping Attempt,4,Night (21-6),2024-08-21
INC01182,19.042449,73.012882,Nerul Sector 21,Kidnapping Attempt,5,Evening (17-21),2025-11-22
INC01183,19.0345,73.018462,Nerul Lake Garden,Theft,2,Night (21-6),2024-05-21
INC01184,19.033299,73.013068,Nerul Sector 3,Theft,2,Night (21-6),2025-02-17
INC01185,19.037575,73.030062,Nerul East,Chain Snatching,4,Night (21-6),2024-06-01
INC01186,19.032821,73.029787,Nerul East,Molestation,5,Afternoon (12-17),2025-08-24
INC01187,19.032061,73.01878,Nerul Sector 3,Suspicious Activity / Loitering,1,Night (21-6),2024-11-16
INC01188,19.02943,73.011535,Nerul Sector 28,Robbery,4,Evening (17-21),2025-07-25
INC01189,19.032898,73.02032,Nerul Railway Station Area,Stalking,3,Night (21-6),2024-01-10
INC01190,19.036483,73.024674,Nerul Balaji Mandir Area,Assault,4,Evening (17-21),2025-12-03
INC01191,19.037103,73.029524,Nerul East,Theft,2,Evening (17-21),2025-08-04
INC01192,19.043177,73.01293,Nerul Sector 19A,Assault,5,Night (21-6),2024-07-28
INC01193,19.03151,73.027091,Nerul East,Suspicious Activity / Loitering,1,Evening (17-21),2025-04-07
INC01194,19.008246,73.014335,Seawoods Grand Central,Kidnapping Attempt,5,Morning (6-12),2025-12-06
INC01195,19.030215,73.019592,Nerul Balaji Mandir Area,Robbery,4,Afternoon (12-17),2024-10-25
INC01196,19.03356,73.01946,Nerul Sector 8,Kidnapping Attempt,5,Afternoon (12-17),2025-02-24
INC01197,19.032256,73.024886,Nerul East,Kidnapping Attempt,5,Evening (17-21),2024-03-11
INC01198,19.038641,73.030926,Nerul East,Stalking,3,Evening (17-21),2025-12-27
INC01199,19.03127,73.022601,Nerul Balaji Mandir Area,Theft,2,Evening (17-21),2025-12-02
INC01200,19.028204,73.02606,"Juhu Nagar, Nerul",Stalking,4,Morning (6-12),2025-02-12
